DrugID,UniprotID,ActionLabel,ActionType,TargetType,Organism
DB00381,Q00975,2,Inhibitor,Target,Humans
DB00381,Q02641,2,Inhibitor,Target,Humans
DB00381,Q13936,2,Inhibitor,Target,Humans
DB00381,Q8IZS8,2,Inhibitor,Target,Humans
DB00381,Q9P0X4,2,Inhibitor,Target,Humans
DB00383,P08172,2,Antagonist,Target,Humans
DB00383,P11229,2,Antagonist,Target,Humans
DB00383,P20309,2,Antagonist,Target,Humans
DB00384,P37088,2,Inhibitor,Target,Humans
DB00384,P51168,2,Inhibitor,Target,Humans
DB00384,P51170,2,Inhibitor,Target,Humans
DB00384,P51172,2,Inhibitor,Target,Humans
DB00385,P11388,2,Inhibitor,Target,Humans
DB00387,P08172,2,Antagonist,Target,Humans
DB00387,P08173,2,Antagonist,Target,Humans
DB00387,P11229,2,Antagonist,Target,Humans
DB00387,P20309,2,Antagonist,Target,Humans
DB00388,P25100,1,Agonist,Target,Humans
DB00388,P35348,1,Agonist,Target,Humans
DB00388,P35368,1,Agonist,Target,Humans
DB00389,P07202,2,Inhibitor,Target,Humans
DB00390,P05023,2,Inhibitor,Target,Humans
DB00391,P00918,2,Inhibitor,Target,Humans
DB00391,P07451,2,Inhibitor,Target,Humans
DB00391,P14416,2,Antagonist,Target,Humans
DB00391,P21917,2,Antagonist,Target,Humans
DB00391,P35462,2,Antagonist,Target,Humans
DB00392,P08172,2,Antagonist,Target,Humans
DB00392,P11229,2,Antagonist,Target,Humans
DB00392,Q8TCU5,2,Antagonist,Target,Humans
DB00393,O00305,2,Inhibitor,Target,Humans
DB00393,O60840,2,Inhibitor,Target,Humans
DB00393,P08235,2,Antagonist,Target,Humans
DB00393,P35869,1,Agonist,Target,Humans
DB00393,P54284,2,Inhibitor,Target,Humans
DB00393,Q01668,2,Inhibitor,Target,Humans
DB00393,Q02641,2,Inhibitor,Target,Humans
DB00393,Q08289,2,Inhibitor,Target,Humans
DB00393,Q13698,2,Inhibitor,Target,Humans
DB00393,Q13936,2,Inhibitor,Target,Humans
DB00394,P04150,1,Agonist,Target,Humans
DB00395,P14867,1,Activator,Target,Humans
DB00396,P05093,2,"Substrate, Inhibitor",Target,Humans
DB00396,P06401,1,Agonist,Target,Humans
DB00396,P10275,1,"Agonist, Potentiator",Target,Humans
DB00396,P41145,1,Activator,Target,Humans
DB00396,Q92731,1,"Agonist, Downregulator",Target,Humans
DB00398,P04049,2,Inhibitor,Target,Humans
DB00398,P07949,2,Inhibitor,Target,Humans
DB00398,P09619,2,Antagonist,Target,Humans
DB00398,P10721,2,Antagonist,Target,Humans
DB00398,P11362,2,Inhibitor,Target,Humans
DB00398,P15056,2,Inhibitor,Target,Humans
DB00398,P17948,2,Inhibitor,Target,Humans
DB00398,P35916,2,Antagonist,Target,Humans
DB00398,P36888,2,Antagonist,Target,Humans
DB00399,O95749,2,Inhibitor,Target,Humans
DB00399,P14324,2,Inhibitor,Target,Humans
DB00400,P10875,2,Inhibitor,Target,Yeast
DB00401,P54289,2,Inhibitor,Target,Humans
DB00401,Q01668,2,Inhibitor,Target,Humans
DB00401,Q08289,2,Inhibitor,Target,Humans
DB00401,Q13698,2,Inhibitor,Target,Humans
DB00401,Q13936,2,Inhibitor,Target,Humans
DB00402,P31644,1,Agonist,Target,Humans
DB00402,P34903,1,Agonist,Target,Humans
DB00402,P47869,1,Agonist,Target,Humans
DB00405,P35367,2,Antagonist,Target,Humans
DB00408,P14416,2,Antagonist,Target,Humans
DB00408,P21728,2,Antagonist,Target,Humans
DB00408,P28223,2,Antagonist,Target,Humans
DB00408,P28335,2,Antagonist,Target,Humans
DB00410,P41972,2,Inhibitor,Target,Staphylococcus aureus
DB00411,P08172,1,Agonist,Target,Humans
DB00411,P08173,1,Agonist,Target,Humans
DB00411,P11229,1,Agonist,Target,Humans
DB00411,P20309,1,Agonist,Target,Humans
DB00411,Q15822,1,Agonist,Target,Humans
DB00412,O60488,2,Inhibitor,Target,Humans
DB00412,P37231,1,Agonist,Target,Humans
DB00413,P08908,1,Agonist,Target,Humans
DB00413,P08913,1,Agonist,Target,Humans
DB00413,P14416,1,Agonist,Target,Humans
DB00413,P21917,1,Agonist,Target,Humans
DB00413,P35462,1,Agonist,Target,Humans
DB00415,P0A3M6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00415,Q75Y35,2,Inhibitor,Target,Streptococcus pneumoniae
DB00415,Q7CRA4,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00415,Q8DNB6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00415,Q8DR59,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00417,Q53707,2,Inhibitor,Target,Staphylococcus aureus
DB00418,P36544,2,Antagonist,Target,Humans
DB00418,P42262,2,Antagonist,Target,Humans
DB00418,P43681,2,Antagonist,Target,Humans
DB00418,Q13002,2,Antagonist,Target,Humans
DB00419,Q16739,2,Inhibitor,Target,Humans
DB00420,P11229,2,Antagonist,Target,Humans
DB00420,P14416,2,Antagonist,Target,Humans
DB00420,P28223,2,Antagonist,Target,Humans
DB00420,P28335,2,Antagonist,Target,Humans
DB00420,P35348,2,Antagonist,Target,Humans
DB00420,P35367,2,Antagonist,Target,Humans
DB00421,P04150,2,Antagonist,Target,Humans
DB00421,P05093,2,Antagonist,Target,Humans
DB00421,P06401,1,Agonist,Target,Humans
DB00421,P08235,2,Antagonist,Target,Humans
DB00421,P10275,2,Antagonist,Target,Humans
DB00421,P19099,2,Antagonist,Target,Humans
DB00422,P23975,2,Inhibitor,Target,Humans
DB00422,Q01959,2,Inhibitor,Target,Humans
DB00423,P00915,2,Inhibitor,Target,Humans
DB00424,P08172,2,Antagonist,Target,Humans
DB00424,P08173,2,Antagonist,Target,Humans
DB00424,P11229,2,Antagonist,Target,Humans
DB00424,P20309,2,Antagonist,Target,Humans
DB00424,Q08828,2,Inhibitor,Target,Humans
DB00425,P14867,1,Agonist,Target,Humans
DB00425,P18507,1,Agonist,Target,Humans
DB00425,P34903,1,Agonist,Target,Humans
DB00425,P47869,1,Agonist,Target,Humans
DB00426,P04293,2,Inhibitor,Target,HHV-1
DB00427,P35367,2,Antagonist,Target,Humans
DB00428,Q89ZI2,2,Antagonist,Target,Bacteroides thetaiotaomicron (strain ATCC 29148 / DSM 2079 / NCTC 10582 / E50 / VPI-5482)
DB00430,C1KC03,2,Inhibitor,Target,Staphylococcus aureus
DB00430,P02918,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00430,P02919,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00430,P08506,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00430,P0AD68,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00430,Q07806,2,Inhibitor,Target,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228)
DB00430,Q9X6W0,2,Inhibitor,Target,Pseudomonas aeruginosa
DB00432,P04818,2,Inhibitor,Target,Humans
DB00433,P14416,2,Antagonist,Target,Humans
DB00433,P35367,2,Antagonist,Target,Humans
DB00434,P08172,2,Antagonist,Target,Humans
DB00434,P11229,2,Antagonist,Target,Humans
DB00434,P20309,2,Antagonist,Target,Humans
DB00434,P25021,2,Antagonist,Target,Humans
DB00434,P28223,2,Antagonist,Target,Humans
DB00434,P28335,2,Antagonist,Target,Humans
DB00434,P34969,2,Antagonist,Target,Humans
DB00434,P35367,2,Antagonist,Target,Humans
DB00434,P41595,2,Antagonist,Target,Humans
DB00436,P00915,2,Inhibitor,Target,Humans
DB00436,P00918,2,Inhibitor,Target,Humans
DB00436,P22748,2,Inhibitor,Target,Humans
DB00436,P55017,2,Inhibitor,Target,Humans
DB00436,Q12791,1,Inducer,Target,Humans
DB00437,P47989,2,Inhibitor,Target,Humans
DB00438,P02918,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00438,P02919,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00438,P0AD65,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00438,P0AD68,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00440,P0ABQ4,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00441,P04818,2,Inhibitor,Target,Humans
DB00441,P23921,2,Inhibitor,Target,Humans
DB00441,P30085,2,Inhibitor,Target,Humans
DB00443,P04150,1,Agonist,Target,Humans
DB00444,P11388,2,Inhibitor,Target,Humans
DB00445,P11388,2,Inhibitor,Target,Humans
DB00446,P0ADY7,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00446,P24093,2,Antagonist,Target,Escherichia coli
DB00448,P20648,2,Inhibitor,Target,Humans
DB00449,P07550,1,Agonist,Target,Humans
DB00449,P08913,1,Agonist,Target,Humans
DB00449,P22303,2,Inhibitor,Target,Humans
DB00449,P35348,1,Agonist,Target,Humans
DB00450,P14416,2,Antagonist,Target,Humans
DB00450,P35348,2,Antagonist,Target,Humans
DB00451,P10827,1,Agonist,Target,Humans
DB00451,P10828,1,Agonist,Target,Humans
DB00452,P0A7S3,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00452,P61073,2,Antagonist,Target,Humans
DB00454,O15399,2,Antagonist,Target,Humans
DB00454,P23975,2,Inhibitor,Target,Humans
DB00454,P35372,1,Agonist,Target,Humans
DB00454,Q01959,2,Inhibitor,Target,Humans
DB00454,Q05586,2,Antagonist,Target,Humans
DB00454,Q12879,2,Antagonist,Target,Humans
DB00454,Q13224,2,Antagonist,Target,Humans
DB00454,Q14957,2,Antagonist,Target,Humans
DB00455,P35367,2,Antagonist,Target,Humans
DB00455,Q12809,2,Antagonist,Target,Humans
DB00456,P0A3M6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00456,P15555,2,Inhibitor,Target,Streptomyces sp. (strain R61)
DB00456,Q75Y35,2,Inhibitor,Target,Streptococcus pneumoniae
DB00456,Q7CRA4,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00456,Q8DNB6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00456,Q8DR59,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00456,Q8XJ01,2,Inhibitor,Target,Clostridium perfringens (strain 13 / Type A)
DB00457,P25100,2,Antagonist,Target,Humans
DB00457,P35348,2,Antagonist,Target,Humans
DB00457,P35368,2,Antagonist,Target,Humans
DB00457,Q12809,2,Inhibitor,Target,Humans
DB00458,P08172,2,Antagonist,Target,Humans
DB00458,P08173,2,Antagonist,Target,Humans
DB00458,P08908,1,Activator,Target,Humans
DB00458,P08912,2,Antagonist,Target,Humans
DB00458,P11229,2,Antagonist,Target,Humans
DB00458,P20309,2,Antagonist,Target,Humans
DB00458,P23975,2,Inhibitor,Target,Humans
DB00458,P25100,2,Antagonist,Target,Humans
DB00458,P28223,2,Antagonist,Target,Humans
DB00458,P28335,2,"AntAgonist, Binder",Target,Humans
DB00458,P31645,2,Inhibitor,Target,Humans
DB00458,P34969,2,Antagonist,Target,Humans
DB00458,P35348,2,Antagonist,Target,Humans
DB00458,P35367,2,Antagonist,Target,Humans
DB00458,P35368,2,Antagonist,Target,Humans
DB00458,Q01959,2,Inhibitor,Target,Humans
DB00458,Q12809,2,Inhibitor,Target,Humans
DB00458,Q9NZV8,2,Inhibitor,Target,Humans
DB00458,Q9UK17,2,Inhibitor,Target,Humans
DB00459,P09455,1,Agonist,Target,Humans
DB00459,P10276,1,Agonist,Target,Humans
DB00459,P10826,1,Agonist,Target,Humans
DB00459,P13631,1,Agonist,Target,Humans
DB00459,P19793,1,Agonist,Target,Humans
DB00459,P28702,1,Agonist,Target,Humans
DB00459,P48443,1,Agonist,Target,Humans
DB00461,P23219,2,Inhibitor,Target,Humans
DB00461,P35354,2,Inhibitor,Target,Humans
DB00465,P23219,2,Inhibitor,Target,Humans
DB00465,P35354,2,Inhibitor,Target,Humans
DB00467,P11388,2,Inhibitor,Target,Humans
DB00467,P43700,2,Inhibitor,Target,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
DB00467,P43702,2,Inhibitor,Target,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
DB00468,O15554,2,Inhibitor,Target,Humans
DB00469,P23219,2,Inhibitor,Target,Humans
DB00469,P35354,2,Inhibitor,Target,Humans
DB00471,Q9Y271,2,Antagonist,Target,Humans
DB00472,P28335,2,Antagonist,Target,Humans
DB00472,P30926,2,Antagonist,Target,Humans
DB00472,P31645,2,Inhibitor,Target,Humans
DB00472,P32297,2,Antagonist,Target,Humans
DB00472,Q12809,2,Inhibitor,Target,Humans
DB00472,Q15822,2,Antagonist,Target,Humans
DB00474,P14867,2,Antagonist,Target,Humans
DB00476,P23975,2,Inhibitor,Target,Humans
DB00476,P31645,2,Inhibitor,Target,Humans
DB00476,Q01959,2,Inhibitor,Target,Humans
DB00477,P08908,2,Antagonist,Target,Humans
DB00477,P0DP23,2,Inhibitor,Target,Humans
DB00477,P11229,2,Antagonist,Target,Humans
DB00477,P14416,2,Antagonist,Target,Humans
DB00477,P17405,2,Inhibitor,Target,Humans
DB00477,P20309,2,Antagonist,Target,Humans
DB00477,P21728,2,Antagonist,Target,Humans
DB00477,P21918,2,Inhibitor,Target,Humans
DB00477,P28223,2,Antagonist,Target,Humans
DB00477,P35348,2,Antagonist,Target,Humans
DB00477,P35367,2,Antagonist,Target,Humans
DB00477,P35368,2,Antagonist,Target,Humans
DB00477,P35462,2,Inhibitor,Target,Humans
DB00477,Q12809,2,Inhibitor,Target,Humans
DB00479,P0A7S3,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00480,O14788,2,Inhibitor,Target,Humans
DB00480,P33151,2,Antagonist,Target,Humans
DB00480,Q96SW2,2,Inhibitor,Target,Humans
DB00481,P03372,1,Agonist,Target,Humans
DB00481,Q92731,1,Agonist,Target,Humans
DB00482,H3BUU9,2,Inhibitor,Target,Humans
DB00482,O15530,2,Inhibitor,Target,Humans
DB00482,P00918,2,Inhibitor,Target,Humans
DB00482,P07451,2,Inhibitor,Target,Humans
DB00482,P35354,2,Inhibitor,Target,Humans
DB00484,P08913,1,Agonist,Target,Humans
DB00484,P18089,1,Agonist,Target,Humans
DB00484,P18825,1,Agonist,Target,Humans
DB00485,A0A0E1R3H3,2,Inhibitor,Target,Listeria monocytogenes serotype 4b str. LL195
DB00485,P0A3M6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00485,Q75Y35,2,Inhibitor,Target,Streptococcus pneumoniae
DB00485,Q7CRA4,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00485,Q8DNB6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00485,Q8DR59,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00487,P11388,2,Inhibitor,Target,Humans
DB00487,P43700,2,Inhibitor,Target,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
DB00487,P43702,2,Inhibitor,Target,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
DB00487,Q06AK7,2,Inhibitor,Target,Staphylococcus aureus
DB00489,P07550,2,Antagonist,Target,Humans
DB00489,P08588,2,Antagonist,Target,Humans
DB00489,Q12809,2,Inhibitor,Target,Humans
DB00490,P14416,2,Antagonist,Target,Humans
DB00490,P21917,2,Antagonist,Target,Humans
DB00490,P35462,2,Antagonist,Target,Humans
DB00491,O43451,2,"Antagonist, Inhibitor",Target,Humans
DB00491,P10253,2,Antagonist,Target,Humans
DB00491,Q14697,2,Antagonist,Target,Humans
DB00491,Q8TET4,2,Antagonist,Target,Humans
DB00492,P12821,2,Inhibitor,Target,Humans
DB00493,P0A3M6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00493,P42971,2,Inhibitor,Target,Bacillus subtilis (strain 168)
DB00493,Q7CRA4,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00493,Q8DNB6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00493,Q8DR59,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00494,P21964,2,Inhibitor,Target,Humans
DB00495,O14746,2,Inhibitor,Target,Humans
DB00495,Q72547,2,Inhibitor,Target,Human immunodeficiency virus 1
DB00496,P08172,2,Antagonist,Target,Humans
DB00496,P08173,2,Antagonist,Target,Humans
DB00496,P08912,2,Antagonist,Target,Humans
DB00496,P11229,2,Antagonist,Target,Humans
DB00496,P20309,2,Antagonist,Target,Humans
DB00498,Q9BQB6,2,Inhibitor,Target,Humans
DB00499,P10275,2,Antagonist,Target,Humans
DB00499,P35869,1,Agonist,Target,Humans
DB00500,P23219,2,Inhibitor,Target,Humans
DB00500,P35354,2,Inhibitor,Target,Humans
DB00501,P25021,2,Antagonist,Target,Humans
DB00502,P14416,2,Antagonist,Target,Humans
DB00502,P21728,2,Antagonist,Target,Humans
DB00502,P35462,2,Inverse agonist,Target,Humans
DB00502,Q13224,2,Antagonist,Target,Humans
DB00503,O75469,1,Activator,Target,Humans
DB00503,Q72874,2,Inhibitor,Target,Human immunodeficiency virus 1
DB00507,P94692,2,"Antagonist, Inhibitor",Target,Desulfovibrio africanus
DB00508,P08172,2,Antagonist,Target,Humans
DB00508,P11229,2,Antagonist,Target,Humans
DB00508,P14416,2,Antagonist,Target,Humans
DB00508,P21728,2,Antagonist,Target,Humans
DB00508,P41595,2,Antagonist,Target,Humans
DB00509,P10827,1,Agonist,Target,Humans
DB00509,P10828,1,Agonist,Target,Humans
DB00513,P00747,2,Inhibitor,Target,Humans
DB00513,P00750,2,Antagonist,Target,Humans
DB00514,P17787,2,Antagonist,Target,Humans
DB00514,P23975,2,Inhibitor,Target,Humans
DB00514,P30926,2,Antagonist,Target,Humans
DB00514,P31645,2,Inhibitor,Target,Humans
DB00514,P32297,2,Antagonist,Target,Humans
DB00514,P35372,1,Agonist,Target,Humans
DB00514,P36544,2,Antagonist,Target,Humans
DB00514,P41143,1,Agonist,Target,Humans
DB00514,P41145,1,Agonist,Target,Humans
DB00514,P43681,2,Antagonist,Target,Humans
DB00514,Q15822,2,Antagonist,Target,Humans
DB00514,Q5T1J1,1,Agonist,Target,Humans
DB00514,Q8TCU5,2,Antagonist,Target,Humans
DB00514,Q99720,1,Agonist,Target,Humans
DB00518,F1L7U3,2,Inhibitor,Target,Pig roundworm
DB00518,P68371,2,Inhibitor,Target,Humans
DB00518,P83223,2,Inhibitor,Target,Shewanella oneidensis (strain MR-1)
DB00518,Q71U36,2,Inhibitor,Target,Humans
DB00519,P12821,2,Inhibitor,Target,Humans
DB00521,P07550,2,Antagonist,Target,Humans
DB00523,P10276,1,Agonist,Target,Humans
DB00523,P10826,1,Agonist,Target,Humans
DB00523,P13631,1,Agonist,Target,Humans
DB00523,P19793,1,Agonist,Target,Humans
DB00523,P28702,1,Agonist,Target,Humans
DB00523,P48443,1,Agonist,Target,Humans
DB00524,P55017,2,Inhibitor,Target,Humans
DB00525,Q92206,2,Inhibitor,Target,Yeast
DB00527,P0DP23,2,Inhibitor,Target,Humans
DB00527,Q14524,2,Inhibitor,Target,Humans
DB00527,Q9Y5Y9,2,Inhibitor,Target,Humans
DB00528,Q06432,2,Inhibitor,Target,Humans
DB00529,P04293,2,Inhibitor,Target,HHV-1
DB00529,P08546,2,Inhibitor,Target,HHV-5
DB00530,O75469,1,Agonist,Target,Humans
DB00530,P00533,2,Antagonist,Target,Humans
DB00535,P05164,2,Inhibitor,Target,Humans
DB00535,P08149,2,Inhibitor,Target,Neisseria gonorrhoeae
DB00535,Q60FT7,2,Inhibitor,Target,Haemophilus influenzae
DB00536,P05091,2,Inhibitor,Target,Humans
DB00537,P11388,2,Inhibitor,Target,Humans
DB00537,P43700,2,Inhibitor,Target,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
DB00537,P43702,2,Inhibitor,Target,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)
DB00540,P08908,2,Antagonist,Target,Humans
DB00540,P08909,2,Antagonist,Target,Rat
DB00540,P14416,2,Antagonist,Target,Humans
DB00540,P23975,2,Inhibitor,Target,Humans
DB00540,P25100,2,Antagonist,Target,Humans
DB00540,P28223,2,Antagonist,Target,Humans
DB00540,P28335,2,"AntAgonist, Downregulator",Target,Humans
DB00540,P31645,2,Inhibitor,Target,Humans
DB00540,P35348,2,Antagonist,Target,Humans
DB00540,P35367,2,Antagonist,Target,Humans
DB00540,P35368,2,Antagonist,Target,Humans
DB00542,P12821,2,Inhibitor,Target,Humans
DB00543,P08908,2,Antagonist,Target,Humans
DB00543,P08913,2,Antagonist,Target,Humans
DB00543,P11229,2,Antagonist,Target,Humans
DB00543,P14416,2,Antagonist,Target,Humans
DB00543,P14867,2,Antagonist,Target,Humans
DB00543,P21728,2,Antagonist,Target,Humans
DB00543,P21917,2,Antagonist,Target,Humans
DB00543,P23975,2,Inhibitor,Target,Humans
DB00543,P28222,2,Antagonist,Target,Humans
DB00543,P28223,2,Antagonist,Target,Humans
DB00543,P28335,2,Antagonist,Target,Humans
DB00543,P31645,2,Inhibitor,Target,Humans
DB00543,P34969,2,Antagonist,Target,Humans
DB00543,P35348,2,Antagonist,Target,Humans
DB00543,P35367,2,Antagonist,Target,Humans
DB00543,P35462,2,Antagonist,Target,Humans
DB00543,P41595,2,Antagonist,Target,Humans
DB00543,P46098,2,Antagonist,Target,Humans
DB00543,P50406,2,Antagonist,Target,Humans
DB00545,P06276,2,Inhibitor,Target,Humans
DB00545,P22303,2,Inhibitor,Target,Humans
DB00547,P04150,1,Agonist,Target,Humans
DB00548,P00582,2,Inhibitor,Target,Escherichia coli (strain K12)
DB00548,P14679,2,Inhibitor,Target,Humans
DB00548,P31213,2,Inhibitor,Target,Humans
DB00548,P51857,2,Inhibitor,Target,Humans
DB00548,P66010,2,Inhibitor,Target,Staphylococcus aureus (strain Mu50 / ATCC 700699)
DB00549,Q9Y271,2,Antagonist,Target,Humans
DB00550,P07202,2,Inhibitor,Target,Humans
DB00551,P18314,2,Inhibitor,Target,Enterobacter aerogenes
DB00551,P39900,2,Inhibitor,Target,Humans
DB00552,P00813,2,Inhibitor,Target,Humans
DB00554,P23219,2,Inhibitor,Target,Humans
DB00554,P35354,2,Inhibitor,Target,Humans
DB00555,P02708,2,Inhibitor,Target,Humans
DB00555,P08588,2,Inhibitor,Target,Humans
DB00555,P08913,2,Inhibitor,Target,Humans
DB00555,P28223,2,Inhibitor,Target,Humans
DB00555,P29274,2,Inhibitor,Target,Humans
DB00555,P30542,2,Inhibitor,Target,Humans
DB00555,P35348,2,Inhibitor,Target,Humans
DB00555,P35367,2,Antagonist,Target,Humans
DB00555,P41145,2,Inhibitor,Target,Humans
DB00555,P42261,2,Inhibitor,Target,Humans
DB00555,P46098,2,Inhibitor,Target,Humans
DB00555,Q15878,2,Inhibitor,Target,Humans
DB00557,P35367,2,Inverse agonist,Target,Humans
DB00557,Q12809,2,Inhibitor,Target,Humans
DB00558,P06818,2,Inhibitor,Target,Influenza A virus (strain A/Bangkok/1/1979 H3N2)
DB00558,P27907,2,Inhibitor,Target,Influenza B virus (strain B/Beijing/1/1987)
DB00558,Q9Y3R4,2,Inhibitor,Target,Humans
DB00559,P24530,2,Antagonist,Target,Humans
DB00559,P25101,2,Antagonist,Target,Humans
DB00561,O14649,2,Inhibitor,Target,Humans
DB00561,Q9NPC2,2,Inhibitor,Target,Humans
DB00562,O43570,2,Inhibitor,Target,Humans
DB00562,P00915,2,Inhibitor,Target,Humans
DB00562,P00918,2,Inhibitor,Target,Humans
DB00562,P22748,2,Inhibitor,Target,Humans
DB00562,P55017,2,Inhibitor,Target,Humans
DB00562,Q16790,2,Inhibitor,Target,Humans
DB00563,P00374,2,Inhibitor,Target,Humans
DB00563,P04818,2,Inhibitor,Target,Humans
DB00563,P31939,2,Inhibitor,Target,Humans
DB00564,O75469,1,Activator,Target,Humans
DB00567,P0A3M6,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
DB00567,Q75Y35,2,Inhibitor,Target,Streptococcus pneumoniae
DB00567,Q7CRA4,2,Inhibitor,Target,Streptococcus pneumoniae (strain ATCC BAA-255 / R6)
